0.000000000000000000e+00,1.000000000000000000e+00,3.535499999999999754e-01,3.535499999999999754e-01.1,1.000000000000000000e+00.1
8.0,2644.0,0.35355,0.35355,1.0
8.0,2645.0,0.35355,0.35355,1.0
8.0,2646.0,0.35355,0.35355,1.0
8.0,2647.0,-0.35355,0.35355,-1.0
8.0,2648.0,-0.35355,0.35355,-1.0
8.0,2649.0,-0.35355,0.35355,-1.0
9.0,1.0,1.0,0.0,1.0
9.0,2589.0,1.0,0.0,1.0
9.0,2950.0,1.0,0.0,1.0
9.0,3279.0,1.0,0.0,1.0
10.0,1.0,1.0,0.0,1.0
10.0,79.0,1.0,0.0,1.0
10.0,173.0,1.0,0.0,1.0
10.0,2896.0,1.0,0.0,1.0
10.0,2898.0,0.35355,0.35355,1.0
11.0,1.0,1.0,0.0,1.0
11.0,7.0,1.0,0.0,1.0
11.0,21.0,1.0,0.0,1.0
11.0,33.0,1.0,0.0,1.0
11.0,49.0,1.0,0.0,1.0
11.0,53.0,1.0,0.0,1.0
11.0,96.0,0.35355,-0.35355,1.0
11.0,104.0,1.0,0.0,1.0
11.0,137.0,1.0,0.0,1.0
11.0,174.0,1.0,0.0,1.0
11.0,231.0,1.0,0.0,1.0
11.0,244.0,1.0,0.0,1.0
11.0,284.0,1.0,0.0,1.0
11.0,342.0,1.0,0.0,1.0
11.0,373.0,1.0,0.0,1.0
11.0,383.0,1.0,0.0,1.0
11.0,451.0,1.0,0.0,1.0
11.0,571.0,1.0,0.0,1.0
11.0,579.0,0.35355,-0.35355,1.0
11.0,620.0,1.0,0.0,1.0
11.0,659.0,0.35355,-0.35355,1.0
11.0,822.0,0.35355,-0.35355,1.0
11.0,887.0,1.0,0.0,1.0
11.0,905.0,1.0,0.0,1.0
11.0,1021.0,1.0,0.0,1.0
11.0,1099.0,1.0,0.0,1.0
11.0,1162.0,0.35355,0.35355,1.0
11.0,1206.0,1.0,0.0,1.0
11.0,1216.0,1.0,0.0,1.0
11.0,1422.0,1.0,0.0,1.0
11.0,1442.0,-1.0,0.0,-1.0
11.0,1485.0,1.0,0.0,1.0
11.0,1688.0,1.0,0.0,1.0
11.0,1808.0,1.0,0.0,1.0
11.0,1848.0,1.0,0.0,1.0
11.0,1869.0,1.0,0.0,1.0
11.0,1903.0,1.0,0.0,1.0
11.0,1929.0,1.0,0.0,1.0
11.0,1939.0,1.0,0.0,1.0
11.0,2056.0,1.0,0.0,1.0
11.0,2098.0,1.0,0.0,1.0
11.0,2609.0,1.0,0.0,1.0
11.0,2610.0,0.35355,-0.35355,1.0
11.0,2611.0,1.0,0.0,1.0
11.0,2612.0,1.0,0.0,1.0
11.0,2613.0,1.0,0.0,1.0
11.0,2614.0,1.0,0.0,1.0
11.0,2615.0,1.0,0.0,1.0
11.0,2616.0,1.0,0.0,1.0
11.0,2617.0,0.35355,-0.35355,1.0
11.0,2618.0,0.35355,0.35355,1.0
11.0,2619.0,-0.35355,0.35355,-1.0
12.0,1.0,1.0,0.0,1.0
13.0,1.0,0.35355,0.35355,1.0
13.0,49.0,1.0,0.0,1.0
13.0,53.0,1.0,0.0,1.0
13.0,94.0,1.0,0.0,1.0
13.0,129.0,1.0,0.0,1.0
13.0,282.0,1.0,0.0,1.0
13.0,283.0,1.0,0.0,1.0
13.0,302.0,1.0,0.0,1.0
13.0,308.0,1.0,0.0,1.0
13.0,465.0,1.0,0.0,1.0
13.0,541.0,1.0,0.0,1.0
13.0,564.0,1.0,0.0,1.0
13.0,610.0,1.0,0.0,1.0
13.0,620.0,1.0,0.0,1.0
13.0,675.0,-0.35355,-0.35355,-1.0
13.0,709.0,1.0,0.0,1.0
13.0,1003.0,1.0,0.0,1.0
13.0,1047.0,1.0,0.0,1.0
13.0,1162.0,0.35355,0.35355,1.0
13.0,1222.0,1.0,0.0,1.0
13.0,1237.0,1.0,0.0,1.0
13.0,1239.0,1.0,0.0,1.0
13.0,1321.0,1.0,0.0,1.0
13.0,1360.0,1.0,0.0,1.0
13.0,1475.0,1.0,0.0,1.0
13.0,1481.0,1.0,0.0,1.0
13.0,1534.0,1.0,0.0,1.0
13.0,1877.0,1.0,0.0,1.0
13.0,2107.0,1.0,0.0,1.0
13.0,2308.0,1.0,0.0,1.0
13.0,2438.0,1.0,0.0,1.0
13.0,2536.0,1.0,0.0,1.0
13.0,2850.0,1.0,0.0,1.0
13.0,2852.0,1.0,0.0,1.0
13.0,2923.0,1.0,0.0,1.0
13.0,2924.0,1.0,0.0,1.0
14.0,1.0,1.0,0.0,1.0
14.0,37.0,1.0,0.0,1.0
14.0,38.0,1.0,0.0,1.0
14.0,72.0,1.0,0.0,1.0
14.0,96.0,1.0,0.0,1.0
14.0,129.0,1.0,0.0,1.0
14.0,133.0,0.35355,-0.35355,1.0
14.0,134.0,1.0,0.0,1.0
14.0,135.0,1.0,0.0,1.0
14.0,136.0,1.0,0.0,1.0
14.0,137.0,1.0,0.0,1.0
14.0,269.0,1.0,0.0,1.0
14.0,276.0,-0.35355,-0.35355,-1.0
14.0,349.0,1.0,0.0,1.0
14.0,522.0,1.0,0.0,1.0
14.0,535.0,1.0,0.0,1.0
14.0,594.0,1.0,0.0,1.0
14.0,634.0,0.35355,0.35355,1.0
14.0,637.0,1.0,0.0,1.0
14.0,796.0,1.0,0.0,1.0
14.0,886.0,1.0,0.0,1.0
14.0,1368.0,1.0,0.0,1.0
14.0,1399.0,1.0,0.0,1.0
14.0,1406.0,1.0,0.0,1.0
14.0,1481.0,1.0,0.0,1.0
14.0,1562.0,-0.35355,0.35355,-1.0
14.0,1997.0,1.0,0.0,1.0
14.0,2160.0,1.0,0.0,1.0
14.0,3129.0,1.0,0.0,1.0
14.0,3130.0,1.0,0.0,1.0
14.0,3131.0,1.0,0.0,1.0
14.0,3132.0,1.0,0.0,1.0
15.0,1.0,1.0,0.0,1.0
15.0,79.0,1.0,0.0,1.0
15.0,80.0,1.0,0.0,1.0
15.0,178.0,1.0,0.0,1.0
15.0,238.0,1.0,0.0,1.0
15.0,690.0,1.0,0.0,1.0
15.0,716.0,1.0,0.0,1.0
15.0,728.0,1.0,0.0,1.0
15.0,735.0,0.35355,0.35355,1.0
15.0,743.0,1.0,0.0,1.0
15.0,816.0,0.35355,0.35355,1.0
15.0,1026.0,1.0,0.0,1.0
15.0,1098.0,1.0,0.0,1.0
15.0,1803.0,0.35355,-0.35355,1.0
15.0,2387.0,1.0,0.0,1.0
15.0,2718.0,1.0,0.0,1.0
15.0,3246.0,0.35355,0.35355,1.0
16.0,1.0,1.0,0.0,1.0
17.0,1.0,1.0,0.0,1.0
18.0,1.0,1.0,0.0,1.0
18.0,39.0,1.0,0.0,1.0
18.0,117.0,1.0,0.0,1.0
18.0,169.0,1.0,0.0,1.0
18.0,171.0,1.0,0.0,1.0
18.0,547.0,-0.35355,-0.35355,-1.0
18.0,716.0,1.0,0.0,1.0
18.0,735.0,1.0,0.0,1.0
18.0,784.0,1.0,0.0,1.0
18.0,805.0,1.0,0.0,1.0
18.0,816.0,1.0,0.0,1.0
18.0,876.0,1.0,0.0,1.0
18.0,1014.0,1.0,0.0,1.0
18.0,1046.0,1.0,0.0,1.0
19.0,1.0,1.0,0.0,1.0
20.0,1.0,1.0,0.0,1.0
20.0,22.0,1.0,0.0,1.0
20.0,43.0,0.35355,-0.35355,1.0
20.0,46.0,1.0,0.0,1.0
20.0,49.0,1.0,0.0,1.0
20.0,55.0,0.35355,0.35355,1.0
20.0,79.0,0.35355,-0.35355,1.0
20.0,80.0,1.0,0.0,1.0
20.0,94.0,1.0,0.0,1.0
20.0,123.0,1.0,0.0,1.0
20.0,174.0,1.0,0.0,1.0
20.0,184.0,1.0,0.0,1.0
20.0,185.0,1.0,0.0,1.0
20.0,231.0,1.0,0.0,1.0
20.0,261.0,-0.35355,0.35355,-1.0
20.0,264.0,-0.35355,0.35355,-1.0
20.0,269.0,1.0,0.0,1.0
20.0,349.0,1.0,0.0,1.0
20.0,541.0,0.35355,0.35355,1.0
20.0,563.0,1.0,0.0,1.0
20.0,564.0,0.35355,0.35355,1.0
20.0,571.0,1.0,0.0,1.0
20.0,574.0,-0.35355,0.35355,-1.0
20.0,583.0,0.35355,-0.35355,1.0
20.0,585.0,1.0,0.0,1.0
20.0,586.0,1.0,0.0,1.0
20.0,613.0,1.0,0.0,1.0
20.0,636.0,1.0,0.0,1.0
20.0,690.0,1.0,0.0,1.0
20.0,701.0,-0.35355,0.35355,-1.0
20.0,770.0,1.0,0.0,1.0
20.0,798.0,1.0,0.0,1.0
20.0,831.0,1.0,0.0,1.0
20.0,850.0,1.0,0.0,1.0
20.0,876.0,1.0,0.0,1.0
20.0,928.0,1.0,0.0,1.0
20.0,1008.0,0.35355,-0.35355,1.0
20.0,1025.0,-0.35355,0.35355,-1.0
20.0,1040.0,1.0,0.0,1.0
20.0,1048.0,1.0,0.0,1.0
20.0,1119.0,1.0,0.0,1.0
20.0,1133.0,-0.35355,0.35355,-1.0
20.0,1134.0,0.35355,-0.35355,1.0
20.0,1178.0,0.35355,-0.35355,1.0
20.0,1264.0,0.35355,-0.35355,1.0
20.0,1296.0,0.35355,0.35355,1.0
20.0,1314.0,1.0,0.0,1.0
20.0,1321.0,1.0,0.0,1.0
20.0,1380.0,-0.35355,0.35355,-1.0
20.0,1386.0,1.0,0.0,1.0
20.0,1423.0,0.35355,-0.35355,1.0
20.0,1512.0,0.35355,0.35355,1.0
20.0,1579.0,1.0,0.0,1.0
20.0,1699.0,1.0,0.0,1.0
20.0,1701.0,1.0,0.0,1.0
20.0,1705.0,1.0,0.0,1.0
20.0,1734.0,0.35355,-0.35355,1.0
20.0,1791.0,0.35355,0.35355,1.0
20.0,2119.0,1.0,0.0,1.0
20.0,2123.0,1.0,0.0,1.0
20.0,2221.0,1.0,0.0,1.0
20.0,2597.0,1.0,0.0,1.0
20.0,2598.0,1.0,0.0,1.0
20.0,2599.0,1.0,0.0,1.0
20.0,2600.0,1.0,0.0,1.0
20.0,2601.0,1.0,0.0,1.0
20.0,2602.0,1.0,0.0,1.0
20.0,2603.0,-0.35355,0.35355,-1.0
21.0,1.0,0.35355,0.35355,1.0
21.0,11.0,1.0,0.0,1.0
21.0,27.0,1.0,0.0,1.0
21.0,30.0,1.0,0.0,1.0
21.0,46.0,1.0,0.0,1.0
21.0,48.0,0.35355,-0.35355,1.0
21.0,49.0,1.0,0.0,1.0
21.0,50.0,1.0,0.0,1.0
21.0,53.0,1.0,0.0,1.0
21.0,67.0,1.0,0.0,1.0
21.0,72.0,0.35355,-0.35355,1.0
21.0,135.0,1.0,0.0,1.0
21.0,136.0,1.0,0.0,1.0
21.0,139.0,0.35355,-0.35355,1.0
21.0,149.0,1.0,0.0,1.0
21.0,329.0,1.0,0.0,1.0
21.0,518.0,1.0,0.0,1.0
21.0,520.0,1.0,0.0,1.0
21.0,521.0,0.35355,0.35355,1.0
21.0,524.0,0.35355,0.35355,1.0
21.0,529.0,1.0,0.0,1.0
21.0,530.0,1.0,0.0,1.0
21.0,531.0,1.0,0.0,1.0
21.0,534.0,1.0,0.0,1.0
21.0,535.0,1.0,0.0,1.0
21.0,538.0,1.0,0.0,1.0
21.0,541.0,1.0,0.0,1.0
21.0,551.0,1.0,0.0,1.0
21.0,581.0,1.0,0.0,1.0
21.0,591.0,1.0,0.0,1.0
21.0,622.0,1.0,0.0,1.0
21.0,624.0,1.0,0.0,1.0
21.0,637.0,0.35355,0.35355,1.0
21.0,659.0,1.0,0.0,1.0
21.0,677.0,1.0,0.0,1.0
21.0,681.0,1.0,0.0,1.0
21.0,688.0,1.0,0.0,1.0
21.0,701.0,0.35355,0.35355,1.0
21.0,886.0,0.35355,0.35355,1.0
21.0,968.0,0.35355,0.35355,1.0
21.0,1000.0,1.0,0.0,1.0
21.0,1106.0,1.0,0.0,1.0
21.0,1162.0,0.35355,0.35355,1.0
21.0,1442.0,-0.35355,0.35355,-1.0
21.0,1622.0,0.35355,-0.35355,1.0
21.0,1939.0,1.0,0.0,1.0
21.0,2010.0,1.0,0.0,1.0
21.0,2148.0,1.0,0.0,1.0
21.0,2149.0,1.0,0.0,1.0
21.0,2150.0,1.0,0.0,1.0
21.0,2151.0,1.0,0.0,1.0
21.0,2152.0,1.0,0.0,1.0
21.0,2154.0,1.0,0.0,1.0
21.0,2155.0,1.0,0.0,1.0
21.0,2156.0,0.35355,0.35355,1.0
21.0,2157.0,0.35355,0.35355,1.0
21.0,2158.0,-0.35355,0.35355,-1.0
22.0,1.0,1.0,0.0,1.0
22.0,20.0,1.0,0.0,1.0
22.0,25.0,1.0,0.0,1.0
22.0,40.0,1.0,0.0,1.0
22.0,43.0,1.0,0.0,1.0
22.0,60.0,1.0,0.0,1.0
22.0,84.0,1.0,0.0,1.0
22.0,101.0,1.0,0.0,1.0
22.0,169.0,1.0,0.0,1.0
22.0,182.0,1.0,0.0,1.0
22.0,349.0,1.0,0.0,1.0
22.0,422.0,1.0,0.0,1.0
22.0,547.0,-0.35355,-0.35355,-1.0
22.0,612.0,1.0,0.0,1.0
22.0,690.0,1.0,0.0,1.0
22.0,706.0,1.0,0.0,1.0
22.0,784.0,1.0,0.0,1.0
22.0,798.0,1.0,0.0,1.0
22.0,1009.0,1.0,0.0,1.0
22.0,1012.0,0.35355,0.35355,1.0
22.0,1098.0,1.0,0.0,1.0
22.0,1521.0,1.0,0.0,1.0
22.0,3193.0,1.0,0.0,1.0
22.0,3194.0,1.0,0.0,1.0
23.0,1.0,1.0,0.0,1.0
23.0,706.0,1.0,0.0,1.0
23.0,1443.0,1.0,0.0,1.0
23.0,2395.0,1.0,0.0,1.0
24.0,1.0,1.0,0.0,1.0
24.0,68.0,1.0,0.0,1.0
25.0,1.0,1.0,0.0,1.0
25.0,22.0,1.0,0.0,1.0
25.0,79.0,1.0,0.0,1.0
25.0,178.0,1.0,0.0,1.0
25.0,519.0,1.0,0.0,1.0
25.0,564.0,1.0,0.0,1.0
25.0,1098.0,1.0,0.0,1.0
26.0,1.0,1.0,0.0,1.0
26.0,276.0,1.0,0.0,1.0
26.0,876.0,0.35355,-0.35355,1.0
26.0,880.0,1.0,0.0,1.0
26.0,1021.0,0.35355,-0.35355,1.0
26.0,1071.0,1.0,0.0,1.0
27.0,1.0,1.0,0.0,1.0
27.0,21.0,1.0,0.0,1.0
27.0,37.0,1.0,0.0,1.0
27.0,175.0,1.0,0.0,1.0
27.0,2386.0,1.0,0.0,1.0
28.0,1.0,1.0,0.0,1.0
29.0,1.0,1.0,0.0,1.0
29.0,547.0,1.0,0.0,1.0
29.0,618.0,0.35355,-0.35355,1.0
29.0,1278.0,1.0,0.0,1.0
30.0,1.0,1.0,0.0,1.0
30.0,21.0,1.0,0.0,1.0
30.0,43.0,1.0,0.0,1.0
30.0,44.0,1.0,0.0,1.0
30.0,46.0,1.0,0.0,1.0
30.0,48.0,1.0,0.0,1.0
30.0,49.0,1.0,0.0,1.0
30.0,70.0,1.0,0.0,1.0
30.0,72.0,1.0,0.0,1.0
30.0,133.0,0.35355,-0.35355,1.0
30.0,135.0,1.0,0.0,1.0
30.0,139.0,1.0,0.0,1.0
30.0,140.0,1.0,0.0,1.0
30.0,261.0,1.0,0.0,1.0
30.0,276.0,0.35355,-0.35355,1.0
30.0,360.0,0.35355,-0.35355,1.0
30.0,373.0,0.35355,0.35355,1.0
30.0,381.0,1.0,0.0,1.0
30.0,519.0,1.0,0.0,1.0
30.0,520.0,1.0,0.0,1.0
30.0,521.0,1.0,0.0,1.0
30.0,522.0,0.35355,0.35355,1.0
30.0,533.0,1.0,0.0,1.0
30.0,540.0,-0.35355,0.35355,-1.0
30.0,541.0,1.0,0.0,1.0
30.0,542.0,1.0,0.0,1.0
30.0,556.0,1.0,0.0,1.0
30.0,574.0,0.35355,-0.35355,1.0
30.0,579.0,0.35355,0.35355,1.0
30.0,586.0,0.35355,0.35355,1.0
30.0,588.0,-0.35355,0.35355,-1.0
30.0,590.0,1.0,0.0,1.0
30.0,606.0,1.0,0.0,1.0
30.0,617.0,0.35355,0.35355,1.0
30.0,623.0,1.0,0.0,1.0
30.0,625.0,0.35355,0.35355,1.0
30.0,627.0,0.35355,-0.35355,1.0
30.0,637.0,1.0,0.0,1.0
30.0,675.0,0.35355,0.35355,1.0
30.0,681.0,1.0,0.0,1.0
30.0,682.0,0.35355,-0.35355,1.0
30.0,711.0,1.0,0.0,1.0
30.0,715.0,1.0,0.0,1.0
30.0,769.0,0.35355,-0.35355,1.0
30.0,888.0,1.0,0.0,1.0
30.0,943.0,0.35355,0.35355,1.0
30.0,954.0,1.0,0.0,1.0
30.0,1010.0,1.0,0.0,1.0
30.0,1021.0,1.0,0.0,1.0
30.0,1038.0,1.0,0.0,1.0
30.0,1162.0,0.35355,0.35355,1.0
30.0,1171.0,0.35355,-0.35355,1.0
30.0,1238.0,-0.35355,0.35355,-1.0
30.0,1281.0,1.0,0.0,1.0
30.0,1387.0,1.0,0.0,1.0
30.0,1388.0,0.35355,-0.35355,1.0
30.0,1538.0,1.0,0.0,1.0
30.0,1545.0,1.0,0.0,1.0
30.0,1854.0,1.0,0.0,1.0
30.0,1895.0,1.0,0.0,1.0
30.0,1920.0,1.0,0.0,1.0
30.0,1921.0,1.0,0.0,1.0
30.0,1922.0,1.0,0.0,1.0
30.0,1924.0,1.0,0.0,1.0
30.0,1925.0,0.35355,0.35355,1.0
31.0,1.0,1.0,0.0,1.0
32.0,1.0,1.0,0.0,1.0
32.0,2169.0,1.0,0.0,1.0
33.0,1.0,1.0,0.0,1.0
33.0,11.0,1.0,0.0,1.0
33.0,83.0,1.0,0.0,1.0
33.0,115.0,1.0,0.0,1.0
33.0,338.0,1.0,0.0,1.0
33.0,547.0,-0.35355,-0.35355,-1.0
33.0,711.0,1.0,0.0,1.0
33.0,778.0,1.0,0.0,1.0
33.0,850.0,1.0,0.0,1.0
33.0,1034.0,1.0,0.0,1.0
33.0,1099.0,1.0,0.0,1.0
33.0,1887.0,1.0,0.0,1.0
33.0,2462.0,1.0,0.0,1.0
33.0,2489.0,1.0,0.0,1.0
33.0,3390.0,1.0,0.0,1.0
34.0,1.0,1.0,0.0,1.0
35.0,1.0,1.0,0.0,1.0
35.0,45.0,0.35355,0.35355,1.0
35.0,1399.0,1.0,0.0,1.0
36.0,1.0,1.0,0.0,1.0
36.0,681.0,1.0,0.0,1.0
37.0,1.0,1.0,0.0,1.0
37.0,7.0,1.0,0.0,1.0
37.0,14.0,1.0,0.0,1.0
37.0,27.0,1.0,0.0,1.0
37.0,38.0,1.0,0.0,1.0
37.0,43.0,0.35355,0.35355,1.0
37.0,49.0,0.35355,-0.35355,1.0
37.0,72.0,1.0,0.0,1.0
37.0,94.0,1.0,0.0,1.0
37.0,96.0,1.0,0.0,1.0
37.0,97.0,1.0,0.0,1.0
37.0,132.0,1.0,0.0,1.0
37.0,133.0,1.0,0.0,1.0
37.0,134.0,1.0,0.0,1.0
37.0,174.0,1.0,0.0,1.0
37.0,234.0,1.0,0.0,1.0
37.0,239.0,1.0,0.0,1.0
37.0,249.0,1.0,0.0,1.0
37.0,281.0,1.0,0.0,1.0
37.0,282.0,1.0,0.0,1.0
37.0,297.0,0.35355,-0.35355,1.0
37.0,305.0,1.0,0.0,1.0
37.0,354.0,1.0,0.0,1.0
37.0,355.0,1.0,0.0,1.0
37.0,359.0,1.0,0.0,1.0
37.0,378.0,1.0,0.0,1.0
37.0,534.0,1.0,0.0,1.0
37.0,535.0,1.0,0.0,1.0
37.0,544.0,1.0,0.0,1.0
37.0,555.0,1.0,0.0,1.0
37.0,715.0,1.0,0.0,1.0
37.0,876.0,1.0,0.0,1.0
37.0,890.0,1.0,0.0,1.0
37.0,910.0,1.0,0.0,1.0
37.0,920.0,1.0,0.0,1.0
37.0,961.0,1.0,0.0,1.0
37.0,1093.0,1.0,0.0,1.0
37.0,1238.0,1.0,0.0,1.0
37.0,1432.0,0.35355,-0.35355,1.0
37.0,1679.0,1.0,0.0,1.0
37.0,1683.0,1.0,0.0,1.0
37.0,1688.0,1.0,0.0,1.0
37.0,1860.0,1.0,0.0,1.0
37.0,1871.0,1.0,0.0,1.0
37.0,1872.0,1.0,0.0,1.0
37.0,1873.0,1.0,0.0,1.0
37.0,1874.0,1.0,0.0,1.0
37.0,1875.0,1.0,0.0,1.0
37.0,1876.0,1.0,0.0,1.0
37.0,1877.0,1.0,0.0,1.0
37.0,1878.0,1.0,0.0,1.0
37.0,1879.0,1.0,0.0,1.0
37.0,1880.0,1.0,0.0,1.0
37.0,1881.0,1.0,0.0,1.0
37.0,1882.0,1.0,0.0,1.0
37.0,1883.0,1.0,0.0,1.0
37.0,1884.0,1.0,0.0,1.0
37.0,1885.0,1.0,0.0,1.0
37.0,1886.0,1.0,0.0,1.0
37.0,1887.0,1.0,0.0,1.0
37.0,1888.0,1.0,0.0,1.0
37.0,1889.0,1.0,0.0,1.0
37.0,1890.0,1.0,0.0,1.0
37.0,1891.0,1.0,0.0,1.0
37.0,1892.0,1.0,0.0,1.0
37.0,1893.0,1.0,0.0,1.0
37.0,1894.0,1.0,0.0,1.0
37.0,1895.0,1.0,0.0,1.0
37.0,1896.0,1.0,0.0,1.0
37.0,1897.0,1.0,0.0,1.0
37.0,1898.0,1.0,0.0,1.0
37.0,1899.0,1.0,0.0,1.0
37.0,1900.0,1.0,0.0,1.0
37.0,1901.0,1.0,0.0,1.0
37.0,1902.0,1.0,0.0,1.0
37.0,1903.0,1.0,0.0,1.0
37.0,1904.0,1.0,0.0,1.0
37.0,1905.0,1.0,0.0,1.0
37.0,1906.0,1.0,0.0,1.0
37.0,1907.0,0.35355,0.35355,1.0
37.0,1908.0,0.35355,0.35355,1.0
38.0,1.0,1.0,0.0,1.0
38.0,7.0,1.0,0.0,1.0
38.0,14.0,1.0,0.0,1.0
38.0,37.0,1.0,0.0,1.0
38.0,45.0,0.35355,0.35355,1.0
38.0,53.0,1.0,0.0,1.0
38.0,72.0,1.0,0.0,1.0
38.0,134.0,1.0,0.0,1.0
38.0,136.0,1.0,0.0,1.0
38.0,142.0,1.0,0.0,1.0
38.0,234.0,1.0,0.0,1.0
38.0,297.0,1.0,0.0,1.0
38.0,299.0,0.35355,-0.35355,1.0
38.0,305.0,1.0,0.0,1.0
38.0,323.0,1.0,0.0,1.0
38.0,353.0,1.0,0.0,1.0
38.0,360.0,1.0,0.0,1.0
38.0,395.0,1.0,0.0,1.0
38.0,555.0,1.0,0.0,1.0
38.0,558.0,1.0,0.0,1.0
38.0,560.0,1.0,0.0,1.0
38.0,631.0,1.0,0.0,1.0
38.0,637.0,1.0,0.0,1.0
38.0,890.0,0.35355,-0.35355,1.0
38.0,917.0,1.0,0.0,1.0
38.0,930.0,1.0,0.0,1.0
38.0,940.0,1.0,0.0,1.0
38.0,958.0,0.35355,0.35355,1.0
38.0,969.0,1.0,0.0,1.0
38.0,1204.0,1.0,0.0,1.0
38.0,1259.0,0.35355,0.35355,1.0
38.0,1442.0,1.0,0.0,1.0
38.0,1679.0,1.0,0.0,1.0
38.0,1872.0,1.0,0.0,1.0
38.0,1891.0,1.0,0.0,1.0
38.0,1901.0,0.35355,-0.35355,1.0
38.0,1905.0,1.0,0.0,1.0
38.0,1907.0,0.35355,0.35355,1.0
38.0,1959.0,1.0,0.0,1.0
38.0,2134.0,1.0,0.0,1.0
38.0,2169.0,1.0,0.0,1.0
38.0,2180.0,1.0,0.0,1.0
38.0,2364.0,1.0,0.0,1.0
38.0,2365.0,1.0,0.0,1.0
38.0,2366.0,1.0,0.0,1.0
38.0,2367.0,1.0,0.0,1.0
38.0,2368.0,1.0,0.0,1.0
38.0,2369.0,1.0,0.0,1.0
38.0,2370.0,1.0,0.0,1.0
38.0,2371.0,1.0,0.0,1.0
38.0,2372.0,1.0,0.0,1.0
38.0,2373.0,1.0,0.0,1.0
38.0,2374.0,1.0,0.0,1.0
38.0,2375.0,1.0,0.0,1.0
38.0,2376.0,1.0,0.0,1.0
38.0,2377.0,1.0,0.0,1.0
38.0,2378.0,1.0,0.0,1.0
38.0,2379.0,1.0,0.0,1.0
38.0,2380.0,1.0,0.0,1.0
38.0,2381.0,0.35355,0.35355,1.0
38.0,2382.0,0.35355,0.35355,1.0
39.0,1.0,1.0,0.0,1.0
39.0,18.0,1.0,0.0,1.0
39.0,53.0,1.0,0.0,1.0
39.0,79.0,1.0,0.0,1.0
39.0,81.0,1.0,0.0,1.0
39.0,185.0,1.0,0.0,1.0
39.0,195.0,1.0,0.0,1.0
39.0,238.0,1.0,0.0,1.0
39.0,264.0,1.0,0.0,1.0
39.0,355.0,1.0,0.0,1.0
39.0,422.0,1.0,0.0,1.0
39.0,539.0,1.0,0.0,1.0
39.0,547.0,0.35355,-0.35355,1.0
39.0,563.0,1.0,0.0,1.0
39.0,571.0,1.0,0.0,1.0
39.0,609.0,0.35355,0.35355,1.0
39.0,610.0,1.0,0.0,1.0
39.0,612.0,1.0,0.0,1.0
39.0,652.0,1.0,0.0,1.0
39.0,709.0,1.0,0.0,1.0
39.0,716.0,1.0,0.0,1.0
39.0,731.0,1.0,0.0,1.0
39.0,735.0,1.0,0.0,1.0
39.0,743.0,1.0,0.0,1.0
39.0,770.0,1.0,0.0,1.0
39.0,784.0,1.0,0.0,1.0
39.0,816.0,1.0,0.0,1.0
39.0,850.0,1.0,0.0,1.0
39.0,1007.0,1.0,0.0,1.0
39.0,1026.0,1.0,0.0,1.0
39.0,1037.0,1.0,0.0,1.0
39.0,1067.0,1.0,0.0,1.0
39.0,1069.0,1.0,0.0,1.0
39.0,1119.0,1.0,0.0,1.0
39.0,1583.0,1.0,0.0,1.0
39.0,2740.0,0.35355,0.35355,1.0
39.0,2741.0,0.35355,0.35355,1.0
40.0,1.0,1.0,0.0,1.0
40.0,22.0,1.0,0.0,1.0
40.0,162.0,1.0,0.0,1.0
40.0,178.0,1.0,0.0,1.0
40.0,563.0,1.0,0.0,1.0
40.0,690.0,1.0,0.0,1.0
40.0,743.0,1.0,0.0,1.0
40.0,751.0,1.0,0.0,1.0
40.0,793.0,0.35355,0.35355,1.0
40.0,1008.0,1.0,0.0,1.0
41.0,1.0,1.0,0.0,1.0
41.0,1871.0,1.0,0.0,1.0
41.0,1876.0,0.35355,0.35355,1.0
42.0,1.0,1.0,0.0,1.0
42.0,113.0,1.0,0.0,1.0
42.0,243.0,1.0,0.0,1.0
42.0,244.0,1.0,0.0,1.0
42.0,247.0,1.0,0.0,1.0
42.0,258.0,1.0,0.0,1.0
42.0,259.0,1.0,0.0,1.0
42.0,268.0,1.0,0.0,1.0
42.0,276.0,1.0,0.0,1.0
42.0,287.0,1.0,0.0,1.0
42.0,540.0,1.0,0.0,1.0
42.0,547.0,0.35355,0.35355,1.0
42.0,570.0,1.0,0.0,1.0
42.0,682.0,1.0,0.0,1.0
42.0,711.0,1.0,0.0,1.0
42.0,715.0,1.0,0.0,1.0
42.0,718.0,1.0,0.0,1.0
42.0,757.0,1.0,0.0,1.0
42.0,768.0,0.35355,0.35355,1.0
42.0,876.0,1.0,0.0,1.0
42.0,1109.0,1.0,0.0,1.0
42.0,1239.0,0.35355,0.35355,1.0
42.0,1328.0,1.0,0.0,1.0
42.0,2715.0,1.0,0.0,1.0
43.0,1.0,1.0,0.0,1.0
43.0,8.0,1.0,0.0,1.0
43.0,20.0,0.35355,0.35355,1.0
43.0,22.0,1.0,0.0,1.0
43.0,30.0,1.0,0.0,1.0
43.0,37.0,0.35355,-0.35355,1.0
43.0,53.0,1.0,0.0,1.0
43.0,70.0,1.0,0.0,1.0
43.0,82.0,0.35355,0.35355,1.0
43.0,117.0,1.0,0.0,1.0
43.0,121.0,0.35355,-0.35355,1.0
43.0,124.0,1.0,0.0,1.0
43.0,128.0,1.0,0.0,1.0
